"aggregateFacet","parent.transportDuration","tags.moog_BU","namespaceName","spanId","request.headers.contentLength","parent.type","response.headers.contentType","host","tags.BusinessApplicationCINumber","tags.BusinessApplicationCIName","error.message","tags.OarK8sClusterCI","tags.account","http.statusCode","deploymentName","tags.NASA_Found","nodeName","tags.NASA_CrawlPoint","entityGuid","tripId","realAgentId","transactionUiName","request.headers.userAgent","request.method","tags.SNowCI_AppSuite","tags.OarResourceGroup","tags.OarSegment","tags.ApplicationServiceCINumber","sampled","tags.ApplicationServiceCIName","tags.OarEnvironment","parent.account","request.uri","httpResponseCode","tags.SNowCIName_AppSuite","tags.OarBusinessUnit","traceId","tags.moog_region","jvm.thread_name","clusterName","tags.trustedAccountId","duration","appName","tags.moog_app_alias","error.expected","request.headers.host","parent.app","tags.accountId","tags.mitdc_sre_env","port","guid","externalCallCount","tags.NR_EntityName","tags.OarRegion","entity.guid","externalDuration","tags.moog_team","containerName","tags.OarManagedByGroup","request.headers.accept","transactionName","tags.OarSubscription","error.class","podName","parent.transportType","tags.moog_division","tags.SNowCIName_AppSuite_Team","appId","timestamp","priority"
"WebTransaction/SpringController/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/combine/payments/session (POST)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","29e73e1dfe439c16","838","App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-mt2hb","APM0001932","ML ePOS - Singapore","APPLICATION_PAYMENT_CREATE_SESSION_FAILED[0001043985]","BSN0001588","MLF-PROD","400","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss0001d9","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","2e323e4aa6456a1015c807bbeb16a2c0","1016033951","/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/combine/payments/session (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0JW52/customers/1d2916af-2e49-9ce8-a02a-04866071a1f7/applications/combine/payments/session","400","ML ePOS - Singapore","JapanSharedSvc","2e323e4aa6456a1015c807bbeb16a2c0","prod","http-nio-8080-exec-2","aks-sea-emm-prd","2075532","0.024","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","bc55f4993e8ad5ab","1.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.013834197","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/combine/payments/session (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-mt2hb","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747369405029","1.27512"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.015","Singapore","ns-sgp-pos-system","23092dc77fbe366d",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-rlv4t","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln2-32025218-vmss0001qf","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","2790da1edc702c8d181686d75d7e70e0","973080976","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0Y639/customers/4a909d65-433b-44cb-893e-e2034d577e58/applications/0000412597/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","2790da1edc702c8d181686d75d7e70e0","prod","http-nio-8080-exec-1","aks-sea-emm-prd","2075532","0.02","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","ab9624871a71c59e","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.01679564","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-rlv4t","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747367866849","1.439397"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/retrieve/sign/documents/{docType} (POST)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","050d7dc1098349f2","2","App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-chbhz","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln2-32025218-vmss0001ru","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","cbca87e04508b9657606f98072bdae60","1022064356","/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/retrieve/sign/documents/{docType} (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0EY98/customers/5620e8f9-dd73-b2d0-64d1-c6a0e56a3875/applications/0001043056/retrieve/sign/documents/PLAN_RIGHT_SOLUTION_FORM","403","ML ePOS - Singapore","JapanSharedSvc","cbca87e04508b9657606f98072bdae60","prod","http-nio-8080-exec-3","aks-sea-emm-prd","2075532","0.029","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","0b4da67af7485636","3.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.023290211","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/retrieve/sign/documents/{docType} (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-chbhz","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747286792445","1.926738"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/retrieve/sign/documents/{docType} (POST)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","cfb840967e6decf4","2","App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-9tmng","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss0001gk","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","5ff85481308543cb45b33477d7900110","1022474579","/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/retrieve/sign/documents/{docType} (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0EY98/customers/5620e8f9-dd73-b2d0-64d1-c6a0e56a3875/applications/0001043056/retrieve/sign/documents/PLAN_RIGHT_SOLUTION_FORM","403","ML ePOS - Singapore","JapanSharedSvc","5ff85481308543cb45b33477d7900110","prod","http-nio-8080-exec-7","aks-sea-emm-prd","2075532","0.036","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","e40bb1c7a395f436","3.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.026403423","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/retrieve/sign/documents/{docType} (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-9tmng","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747286634480","1.53767"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/retrieve/sign/documents/{docType} (POST)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","7fcd9a4e6583cb94","2","App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-mt2hb","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss0001d9","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","f498189016800d45b87a54b21c302d70","1016033951","/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/retrieve/sign/documents/{docType} (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0EY98/customers/5620e8f9-dd73-b2d0-64d1-c6a0e56a3875/applications/0001043056/retrieve/sign/documents/PLAN_RIGHT_SOLUTION_FORM","403","ML ePOS - Singapore","JapanSharedSvc","f498189016800d45b87a54b21c302d70","prod","http-nio-8080-exec-6","aks-sea-emm-prd","2075532","0.033","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","cbec9b4ff60c9aaa","3.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.024487996","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/retrieve/sign/documents/{docType} (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-mt2hb","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747286490338","1.675996"
"OtherTransaction/Custom/com.manulife.ap.pos.business.apply.country.sgp.worker.OnlinePayOrderStatusTask/updateStatus::org.redisson.client.RedisResponseTimeoutException",,"Singapore","ns-sgp-pos-system","56e3fbdaca28d1b3",,,,"dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-lz6zc","APM0001932","ML ePOS - Singapore","Redis server response timeout (1000 ms) occured after 3 retry attempts, is non-idempotent command: false Check connection with Redis node: mfcredisregeposprdsea01.redis.cache.windows.net/10.197.226.12:6380 for TCP packet drops or bandwidth limits.  Try to increase nettyThreads and/or timeout settings. Command: null, params: null, channel: [id: 0x548782bf, L:/10.163.33.64:37770 - R:mfcredisregeposprdsea01.redis.cache.windows.net/10.197.226.12:6380]","BSN0001588","MLF-PROD",,"dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss00019t","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","acf184792796b1864fd79346cec736eb","994958839","com.manulife.ap.pos.business.apply.country.sgp.worker.OnlinePayOrderStatusTask/updateStatus",,,"CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production",,"Custom/com.manulife.ap.pos.business.apply.country.sgp.worker.OnlinePayOrderStatusTask/updateStatus",,"ML ePOS - Singapore","JapanSharedSvc","acf184792796b1864fd79346cec736eb","prod","scheduling-1","aks-sea-emm-prd","2075532","19.736","pos-apply-sgp-aks-sea-emm-prd","ePOS","False",,,"1737705","prod","0","dee68f9862a8a8ea",,"pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx",,"Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia",,"OtherTransaction/Custom/com.manulife.ap.pos.business.apply.country.sgp.worker.OnlinePayOrderStatusTask/updateStatus","MFC-Asia-Production_Internal-S3","org.redisson.client.RedisResponseTimeoutException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-lz6zc","Unknown","Asia","Application-Support-IPRC-SG","942161131","1747283760850","1.235782"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.011","Singapore","ns-sgp-pos-system","ca056f75ed8e84d1",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-9tmng","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss0001gk","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","2f5cfae018584a67e84c5445d067dda0","1022474579","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0FC59/customers/7fa23e07-897a-4728-3f2c-3fe5f3363cff/applications/0000405321/documents/TPP_PARTIAL_DOCUMENT","403","ML ePOS - Singapore","JapanSharedSvc","2f5cfae018584a67e84c5445d067dda0","prod","http-nio-8080-exec-9","aks-sea-emm-prd","2075532","0.031","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","c582f026f3025b99","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.022982065","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-9tmng","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747232392574","1.544367"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.003","Singapore","ns-sgp-pos-system","5cf2fecb9bc20200",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln4-91741787-vmss0000ge","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","1796fe47200d53a84b4eb198e8ba88d0","1038551436","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0FC59/customers/7fa23e07-897a-4728-3f2c-3fe5f3363cff/applications/0000405321/documents/TPP_PARTIAL_DOCUMENT","403","ML ePOS - Singapore","JapanSharedSvc","1796fe47200d53a84b4eb198e8ba88d0","prod","http-nio-8080-exec-9","aks-sea-emm-prd","2075532","0.029","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","0fb0d40025a466ff","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.023320226","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747232391023","1.795355"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/documents/{docType} (POST)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","974eb6d827ede6d1","2263853","App","application/json","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-jb6cm","APM0001932","ML ePOS - Singapore","APPLICATION_DOCUMENT_CONTENT_TYPE_INVALID[image/heic]","BSN0001588","MLF-PROD","400","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss00016f","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","e599d92ee52bb7430d484a95673b73a0","1091663731","/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/documents/{docType} (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0EG77/customers/57361285-fad0-bd41-5828-438ec8818af4/group/8281fce3-bdd2-4795-83b5-e8e9fb9fee79/documents/DOC_REF_INSURED","400","ML ePOS - Singapore","JapanSharedSvc","e599d92ee52bb7430d484a95673b73a0","prod","http-nio-8080-exec-7","aks-sea-emm-prd","2075532","1.042","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","3b933f967579f8c2","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.9703895","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","application/json","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/documents/{docType} (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-jb6cm","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747227485006","1.466348"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/documents/{docType} (POST)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","1526a2fe4212c0e5","2263853","App","application/json","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-chbhz","APM0001932","ML ePOS - Singapore","APPLICATION_DOCUMENT_CONTENT_TYPE_INVALID[image/heic]","BSN0001588","MLF-PROD","400","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln2-32025218-vmss0001ru","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","e02d4f3e85f4908209467dd447f47830","1022064356","/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/documents/{docType} (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0EG77/customers/57361285-fad0-bd41-5828-438ec8818af4/group/8281fce3-bdd2-4795-83b5-e8e9fb9fee79/documents/DOC_REF_INSURED","400","ML ePOS - Singapore","JapanSharedSvc","e02d4f3e85f4908209467dd447f47830","prod","http-nio-8080-exec-10","aks-sea-emm-prd","2075532","1.165","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","38e4bf51ef1f7f74","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","1.1088911","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","application/json","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/documents/{docType} (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-chbhz","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747227475209","1.72819"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.04","Singapore","ns-sgp-pos-system","edd72164dbd665b9",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-dgvq5","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln2-32025218-vmss0001qn","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0d54bd69e74c1b6e8741009c7b9ee7d0","1022051650","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/SGP/agents/0HJ58/customers/cb1ff539-0a34-eda9-e5b6-e31ad9a0cdd0/applications/0000719658/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","0d54bd69e74c1b6e8741009c7b9ee7d0","prod","http-nio-8080-exec-6","aks-sea-emm-prd","2075532","0.019","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","1050961220","1737705","prod","0","410393fd52863c7e","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.013428043","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-dgvq5","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747211470586","1.31932"
